,Order_id,Driver_id,Arrive_step,Response_step,Pickup_step,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Pickup_Grid,Dropoff_Grid,Pickup_Point,Dropoff_Point,Travel_dis,Travel_time,date,Matching_patience,Fare,Travel_duration,Travel_distance,Fare_A,Fare_B,Travel_minute
2931,O6182,Waiting,3046,86400,86400,40.77620698414842,-73.95411717430594,40.7586927635802,-73.9728745102574,892a10089abffff,892a100d607ffff,"[40.77620698414842, -73.95411717430594]","[40.7586927635802, -73.9728745102574]",3418.3012325378145,61,2020-12-01,4.0,9.758856837303528,10,2.1193467641734447,8.0,7.0,10
2932,O6373,Waiting,3046,86400,86400,40.79136272005037,-73.95844076051053,40.78532759673613,-73.97331274222898,892a10089d3ffff,892a100895bffff,"[40.79136272005037, -73.95844076051053]","[40.78532759673613, -73.97331274222898]",2137.843624438081,38,2020-12-01,5.0,7.0,6,1.3254630471516102,6.0,7.0,6
2933,O4229,Waiting,3046,86400,86400,40.77745248509016,-73.9759365096658,40.78304302832216,-73.98149399301845,892a1008bb7ffff,892a1008b83ffff,"[40.77745248509016, -73.9759365096658]","[40.783043028322155, -73.98149399301845]",1049.9995969850297,18,2020-12-01,6.0,7.0,3,0.6509997501307184,6.0,7.0,3
2934,O4025,Waiting,3046,86400,86400,40.752373960582176,-73.99131747336763,40.76582417955685,-73.98166388028086,892a100d2dbffff,892a100d653ffff,"[40.752373960582176, -73.99131747336763]","[40.76582417955685, -73.98166388028086]",2205.2556356806635,39,2020-12-01,6.0,7.042702364713519,6,1.3672584941220114,6.0,7.0,6
2935,O6185,Waiting,3046,86400,86400,40.807308747430966,-73.94258602674827,40.80254749040051,-73.93221396075964,892a1008dd7ffff,892a1008d97ffff,"[40.807308747430966, -73.94258602674827]","[40.80254749040051, -73.93221396075964]",1520.169306297296,27,2020-12-01,4.0,7.0,4,0.9425049699043236,6.0,7.0,4
2936,O5217,Waiting,3047,86400,86400,40.75167407247162,-73.96732318520952,40.74114600256934,-73.98912121109448,892a100d637ffff,892a100d203ffff,"[40.75167407247162, -73.96732318520952]","[40.74114600256934, -73.98912121109448]",3224.414602418748,58,2020-12-01,7.0,9.198489843624342,9,1.999137053499624,7.5,7.0,9
2937,O3753,Waiting,3047,86400,86400,40.74804265906707,-73.98081776130839,40.7619955075555,-73.95845101407397,892a100d283ffff,892a100d6b3ffff,"[40.74804265906707, -73.98081776130839]","[40.7619955075555, -73.95845101407397]",3511.4141526476506,63,2020-12-01,6.0,9.8598843556227,10,2.177076774641544,8.0,7.0,10
2938,O6322,Waiting,3047,86400,86400,40.77631099288402,-73.98951164489567,40.77873776149711,-73.95611738187704,892a1008b0fffff,892a1008917ffff,"[40.77631099288402, -73.98951164489567]","[40.778737761497105, -73.95611738187704]",4459.845532967076,80,2020-12-01,4.0,11.938932403269275,13,2.7651042304395874,9.5,7.7,13
2939,O42167,Waiting,3047,86400,86400,40.76022053050137,-73.96521474106649,40.778315533154526,-73.94576017376295,892a100d6bbffff,892a10089b7ffff,"[40.76022053050137, -73.96521474106649]","[40.778315533154526, -73.94576017376295]",3538.984656084311,63,2020-12-01,4.0,9.889798351851478,10,2.194170486772273,8.0,7.0,10
2940,O4601,Waiting,3048,86400,86400,40.75057903870643,-73.99312041823103,40.73972867839717,-73.9803585887663,892a100d2cbffff,892a100d2abffff,"[40.75057903870643, -73.99312041823103]","[40.73972867839717, -73.9803585887663]",2231.2276700488896,40,2020-12-01,7.0,7.070882022003045,6,1.3833611554303116,6.0,7.0,6
2941,O4614,Waiting,3048,86400,86400,40.7987364715339,-73.93850011793843,40.80357681813511,-73.94000056854746,892a1008d17ffff,892a1008d8bffff,"[40.7987364715339, -73.93850011793843]","[40.803576818135106, -73.94000056854746]",675.0008700011042,12,2020-12-01,5.0,7.0,2,0.4185005394006846,6.0,7.0,2
2942,O4493,Waiting,3048,86400,86400,40.80459697244528,-73.9687564234661,40.78831568849169,-73.97103053304913,892a100889bffff,892a1008827ffff,"[40.804596972445275, -73.9687564234661]","[40.78831568849169, -73.97103053304913]",2189.7196096970333,39,2020-12-01,5.0,7.0258457765212805,6,1.357626158012161,6.0,7.0,6
2943,O4036,Waiting,3048,86400,86400,40.77201245958715,-73.98079319217777,40.79116051218865,-73.98127119031878,892a1008b37ffff,892a1008867ffff,"[40.77201245958715, -73.98079319217777]","[40.79116051218865, -73.98127119031878]",2551.3151805903904,45,2020-12-01,5.0,7.768176970940573,7,1.581815411966042,6.5,7.0,7
2944,O3673,Waiting,3048,86400,86400,40.76927001933328,-73.96028537901677,40.78153498374324,-73.95148032742041,892a100892fffff,892a100898fffff,"[40.76927001933328, -73.96028537901677]","[40.78153498374324, -73.95148032742041]",2011.0918957036715,36,2020-12-01,6.0,7.0,6,1.2468769753362765,6.0,7.0,6
2945,O5220,Waiting,3048,86400,86400,40.74096380705449,-73.97972205874113,40.75719900087336,-73.99420757489636,892a100d2bbffff,892a10725a3ffff,"[40.74096380705449, -73.97972205874113]","[40.757199000873364, -73.99420757489636]",2898.1690668828546,52,2020-12-01,5.0,8.494513437567896,8,1.79686482146737,7.0,7.0,8
2946,O5860,Waiting,3048,86400,86400,40.789708046445774,-73.97812390226467,40.82750105371404,-73.95342054254544,892a100882bffff,892a100aa67ffff,"[40.789708046445774, -73.97812390226467]","[40.82750105371404, -73.95342054254544]",6014.04620106295,108,2020-12-01,4.0,15.3752401281533,18,3.728708644659029,12.0,9.7,18
2947,O6033,Waiting,3049,86400,86400,40.75059739391566,-73.98013775222861,40.75450611505006,-73.97329460867775,892a100d29bffff,892a100d63bffff,"[40.75059739391566, -73.98013775222861]","[40.75450611505006, -73.97329460867775]",1049.7200747871293,18,2020-12-01,6.0,7.0,3,0.6508264463680202,6.0,7.0,3
2948,O4361,Waiting,3049,86400,86400,40.78183930868778,-73.95308852874872,40.7148072740512,-74.0156269281977,892a100898fffff,892a10728d3ffff,"[40.78183930868778, -73.95308852874872]","[40.714807274051196, -74.0156269281977]",12211.13865824277,219,2020-12-01,6.0,28.399085444193403,36,7.570905968110517,21.0,16.9,36
2949,O3951,Waiting,3049,86400,86400,40.780606122033966,-73.95239431037848,40.79125719430018,-73.94019480389021,892a10089bbffff,892a1008d37ffff,"[40.780606122033966, -73.95239431037848]","[40.79125719430018, -73.94019480389021]",2157.154564710352,38,2020-12-01,3.0,7.0,6,1.3374358301204183,6.0,7.0,6
2950,O5874,Waiting,3049,86400,86400,40.738550156478965,-73.97276016903695,40.73645475193081,-73.98879535862761,892a100d2b7ffff,892a100d23bffff,"[40.738550156478965, -73.97276016903695]","[40.73645475193081, -73.98879535862761]",2154.046325288488,38,2020-12-01,4.0,7.0,6,1.3355087216788624,6.0,7.0,6
2951,O4491,Waiting,3049,86400,86400,40.75837118135378,-73.97798421352019,40.74959041183877,-73.99907836627105,892a100d673ffff,892a1072527ffff,"[40.75837118135378, -73.97798421352019]","[40.74959041183877, -73.99907836627105]",3043.4529665586933,54,2020-12-01,6.0,9.002146468716182,9,1.8869408392663896,7.5,7.0,9
2952,O4116,Waiting,3050,86400,86400,40.75237199113541,-73.98041267816244,40.74006082559129,-73.98487251378505,892a100d667ffff,892a100d207ffff,"[40.75237199113541, -73.98041267816244]","[40.74006082559129, -73.98487251378505]",1744.1314549269307,31,2020-12-01,4.0,7.0,5,1.081361502054697,6.0,7.0,5
2953,O5292,Waiting,3050,86400,86400,40.77875622125617,-73.97872361100676,40.75982256609285,-73.9821643815288,892a1008bbbffff,892a100d647ffff,"[40.77875622125617, -73.97872361100676]","[40.75982256609285, -73.9821643815288]",2563.268488305767,46,2020-12-01,5.0,7.781146309811756,7,1.5892264627495754,6.5,7.0,7
2954,O5368,Waiting,3050,86400,86400,40.74602888011106,-73.97756887086375,40.75764612003885,-73.99441053788632,892a100d287ffff,892a10725a3ffff,"[40.74602888011106, -73.97756887086375]","[40.75764612003885, -73.99441053788632]",2725.240788441127,49,2020-12-01,4.0,8.306886255458622,8,1.6896492888334986,7.0,7.0,8
2955,O5952,Waiting,3050,86400,86400,40.7583586323582,-73.96672646641572,40.767402461921726,-73.95599725560429,892a100d6abffff,892a100d45bffff,"[40.7583586323582, -73.96672646641572]","[40.767402461921726, -73.95599725560429]",1869.1088837266143,33,2020-12-01,5.0,7.0,5,1.158847507910501,6.0,7.0,5
2956,O4266,Waiting,3050,86400,86400,40.73504551168554,-74.00570237513723,40.70281061155595,-74.01554465474457,892a10721a7ffff,892a1072803ffff,"[40.73504551168554, -74.00570237513723]","[40.70281061155595, -74.01554465474457]",4489.372085140753,80,2020-12-01,6.0,11.970968712377717,13,2.783410692787267,9.5,7.7,13
2957,O5324,Waiting,3051,86400,86400,40.74871098807527,-73.99405988773736,40.737291830908674,-74.00031822356917,892a100d2cbffff,892a100d26bffff,"[40.74871098807527, -73.99405988773736]","[40.737291830908674, -74.00031822356917]",1734.48658817953,31,2020-12-01,5.0,7.0,5,1.0753816846713085,6.0,7.0,5
2958,O4366,Waiting,3051,86400,86400,40.79361423535103,-73.9630612263007,40.79556125689812,-73.97555691275653,892a10088a7ffff,892a100880fffff,"[40.79361423535103, -73.9630612263007]","[40.79556125689812, -73.97555691275653]",1684.5091164669573,30,2020-12-01,5.0,7.0,5,1.0443956522095137,6.0,7.0,5
2959,O5019,Waiting,3051,86400,86400,40.78810786587936,-73.97340252401857,40.7588295872774,-73.975373251458,892a100882fffff,892a100d60fffff,"[40.78810786587936, -73.97340252401857]","[40.7588295872774, -73.975373251458]",3908.691222634899,70,2020-12-01,6.0,10.640929976558866,11,2.4233885580336376,8.5,7.0,11
2960,O5635,Waiting,3051,86400,86400,40.79600475413222,-73.97383246067443,40.784920508005015,-73.948710305898,892a1008807ffff,892a1008983ffff,"[40.79600475413222, -73.97383246067443]","[40.784920508005015, -73.948710305898]",3657.506036648301,65,2020-12-01,3.0,10.018394049763408,10,2.2676537427219468,8.0,7.0,10
2961,O5115,Waiting,3051,86400,86400,40.78770768464759,-73.9556277227877,40.74344425450753,-73.98088861737342,892a10089d7ffff,892a100d28fffff,"[40.78770768464759, -73.9556277227877]","[40.74344425450753, -73.98088861737342]",6788.450207441008,122,2020-12-01,6.0,16.915468475073492,20,4.208839128613425,13.0,10.5,20
2962,O5734,Waiting,3051,86400,86400,40.78932246428767,-73.96759212533604,40.766531941695895,-73.956714692054,892a1008837ffff,892a100d45bffff,"[40.789322464287665, -73.96759212533604]","[40.766531941695895, -73.956714692054]",3363.732476052667,60,2020-12-01,4.0,9.699649736517143,10,2.085514135152654,8.0,7.0,10
2963,O4571,Waiting,3051,86400,86400,40.80413929852237,-73.95400340629718,40.75140527244442,-74.00594274273132,892a1008d53ffff,892a107252bffff,"[40.80413929852237, -73.95400340629718]","[40.75140527244442, -74.00594274273132]",9859.114686267772,177,2020-12-01,6.0,23.397139434600533,29,6.11265110548602,17.5,14.100000000000001,29
2964,O5733,Waiting,3051,86400,86400,40.7921344043526,-73.96691336716961,40.76828189604987,-73.95448719169018,892a10088afffff,892a1008927ffff,"[40.792134404352595, -73.96691336716961]","[40.76828189604987, -73.95448719169018]",3582.441150948271,64,2020-12-01,5.0,9.936948648778872,10,2.221113513587928,8.0,7.0,10
2965,O4203,Waiting,3051,86400,86400,40.77819130758227,-73.96211014632544,40.75944621785988,-73.98250523112495,892a100890fffff,892a100d647ffff,"[40.77819130758227, -73.96211014632544]","[40.75944621785988, -73.98250523112495]",3689.755100025587,66,2020-12-01,7.0,10.403384283527762,11,2.287648162015864,8.5,7.0,11
2966,O5312,Waiting,3052,86400,86400,40.78140860740904,-73.98277458253898,40.73299744741926,-73.99644573055197,892a1008b8fffff,892a100d26fffff,"[40.781408607409034, -73.98277458253898]","[40.73299744741926, -73.99644573055197]",6700.556724717834,120,2020-12-01,4.0,16.82010404631885,20,4.154345169325057,13.0,10.5,20
2967,O4974,Waiting,3052,86400,86400,40.74886653909402,-73.9769743491079,40.760246198386334,-73.97484335671716,892a100d293ffff,892a100d603ffff,"[40.74886653909402, -73.9769743491079]","[40.760246198386334, -73.97484335671716]",1542.1187887264043,27,2020-12-01,7.0,7.0,4,0.9561136490103708,6.0,7.0,4
2968,O4800,Waiting,3052,86400,86400,40.7673559632524,-73.96758286419004,40.76082327240234,-73.97349395836358,892a100d69bffff,892a100d603ffff,"[40.7673559632524, -73.96758286419004]","[40.76082327240234, -73.97349395836358]",1173.4994391503408,21,2020-12-01,3.0,7.0,3,0.7275696522732114,6.0,7.0,3
2969,O5105,Waiting,3052,86400,86400,40.75236261162013,-73.9884824228067,40.75107260729112,-73.97015574101728,892a100d2d3ffff,892a100d627ffff,"[40.75236261162013, -73.9884824228067]","[40.75107260729112, -73.97015574101728]",2447.15399817886,44,2020-12-01,4.0,7.655162088024063,7,1.5172354788708933,6.5,7.0,7
2970,O5538,Waiting,3052,86400,86400,40.79193785796379,-73.96890449795043,40.77732497988906,-73.95743066345186,892a1008833ffff,892a1008907ffff,"[40.79193785796379, -73.96890449795043]","[40.77732497988906, -73.95743066345186]",2474.743744292416,44,2020-12-01,3.0,7.685096962557271,7,1.534341121461298,6.5,7.0,7
2971,O4949,Waiting,3052,86400,86400,40.75240657852404,-74.00437545718772,40.756392404543774,-73.97737607406069,892a107252bffff,892a100d677ffff,"[40.75240657852404, -74.00437545718772]","[40.756392404543774, -73.97737607406069]",3635.2949717564657,65,2020-12-01,6.0,9.994295044355765,10,2.2538828824890085,8.0,7.0,10
2972,O5745,Waiting,3053,86400,86400,40.77915701824855,-73.94545205707226,40.72823787117312,-73.99886878517401,892a10089b3ffff,892a1072c8bffff,"[40.77915701824855, -73.94545205707226]","[40.728237871173114, -73.99886878517401]",9829.858923669442,176,2020-12-01,7.0,23.365396932181344,29,6.094512532675054,17.5,14.100000000000001,29
2973,O3679,Waiting,3053,86400,86400,40.74396063871238,-73.97533348189555,40.76171532654596,-73.96269808628077,892a100d287ffff,892a100d6bbffff,"[40.74396063871238, -73.97533348189555]","[40.76171532654596, -73.96269808628077]",2902.6665838836907,52,2020-12-01,5.0,8.499393243513804,8,1.7996532820078883,7.0,7.0,8
2974,O5483,Waiting,3053,86400,86400,40.77699166374244,-73.99025903420095,40.80166674296381,-73.94282775040526,892a1008b0fffff,892a1008d13ffff,"[40.776991663742436, -73.99025903420095]","[40.80166674296381, -73.94282775040526]",7121.637643426706,128,2020-12-01,5.0,17.626976843117973,21,4.415415338924557,13.5,10.9,21
2975,O5850,Waiting,3053,86400,86400,40.773970186793726,-73.9839146551083,40.76562190701565,-73.95517947323654,892a1008b33ffff,892a100d45bffff,"[40.773970186793726, -73.9839146551083]","[40.76562190701565, -73.95517947323654]",3985.784827676741,71,2020-12-01,7.0,10.724576538029265,11,2.471186593159579,8.5,7.0,11
2976,O6194,Waiting,3053,86400,86400,40.74758223308193,-73.9914603207461,40.766364641844135,-73.99051036255659,892a100d2cfffff,892a1072597ffff,"[40.74758223308193, -73.9914603207461]","[40.766364641844135, -73.99051036255659]",2505.014670366508,45,2020-12-01,4.0,7.717940917347661,7,1.553109095627235,6.5,7.0,7
2977,O5316,Waiting,3053,86400,86400,40.74554608574404,-73.99289467054199,40.76532724793309,-73.97065263851201,892a100d257ffff,892a100d68bffff,"[40.74554608574404, -73.99289467054199]","[40.76532724793309, -73.97065263851201]",3964.803478703649,71,2020-12-01,4.0,10.70181177439346,11,2.4581781567962624,8.5,7.0,11
2978,O5224,Waiting,3054,86400,86400,40.8090823687736,-73.9510113743362,40.78586657178088,-73.95402808935604,892a1008ddbffff,892a100898bffff,"[40.809082368773595, -73.9510113743362]","[40.78586657178088, -73.95402808935604]",3118.342009587591,56,2020-12-01,5.0,9.083401080402536,9,1.9333720459443064,7.5,7.0,9
2979,O5500,Waiting,3054,86400,86400,40.73974115119701,-73.98570350751042,40.73494747620125,-74.00244552164159,892a100d207ffff,892a1072cd3ffff,"[40.73974115119701, -73.98570350751042]","[40.73494747620125, -74.00244552164159]",2319.6479108052235,41,2020-12-01,5.0,7.166817983223667,6,1.4381817046992385,6.0,7.0,6
2980,O4834,Waiting,3054,86400,86400,40.75581079967976,-73.98558564379213,40.757720946625625,-73.97069837974776,892a100d66bffff,892a100d607ffff,"[40.75581079967976, -73.98558564379213]","[40.757720946625625, -73.97069837974776]",1999.239672261625,35,2020-12-01,4.0,7.0,5,1.2395285968022076,6.0,7.0,5
2981,O5096,Waiting,3054,86400,86400,40.78513939340841,-73.95501199047422,40.7614431089241,-73.97710578894512,892a100898bffff,892a100d60bffff,"[40.78513939340841, -73.95501199047422]","[40.7614431089241, -73.97710578894512]",4315.453531928454,77,2020-12-01,4.0,11.43226708214237,12,2.6755811897956416,9.0,7.300000000000001,12
2982,O5629,Waiting,3054,86400,86400,40.784856966265245,-73.95668604870262,40.76097487271339,-73.97220363116904,892a100898bffff,892a100d603ffff,"[40.784856966265245, -73.95668604870262]","[40.76097487271339, -73.97220363116904]",3793.628036953568,68,2020-12-01,5.0,10.51608642009462,11,2.352049382911212,8.5,7.0,11
2983,O5377,Waiting,3054,86400,86400,40.77330291894097,-73.9518832148516,40.75363438578685,-73.98003104081623,892a1008937ffff,892a100d667ffff,"[40.77330291894097, -73.9518832148516]","[40.75363438578685, -73.98003104081623]",4573.924508952349,82,2020-12-01,5.0,12.0627080922133,13,2.8358331955504568,9.5,7.7,13
2984,O4218,Waiting,3055,86400,86400,40.77273283948439,-73.9893724354424,40.76037258860039,-73.97725851257105,892a1008b3bffff,892a100d60bffff,"[40.77273283948439, -73.9893724354424]","[40.76037258860039, -73.97725851257105]",2305.256535882572,41,2020-12-01,4.0,7.1512033414325895,6,1.4292590522471944,6.0,7.0,6
2985,O5391,Waiting,3055,86400,86400,40.76750506427549,-73.95145706762631,40.77109087313853,-73.96585586081045,892a100d453ffff,892a1008967ffff,"[40.76750506427549, -73.95145706762631]","[40.77109087313853, -73.96585586081045]",1976.4980209317644,35,2020-12-01,4.0,7.0,5,1.225428772977694,6.0,7.0,5
2986,O5545,Waiting,3055,86400,86400,40.73357341474311,-73.97712909307248,40.76291617227864,-73.97266312178581,892a100d3dbffff,892a100d613ffff,"[40.73357341474311, -73.97712909307248]","[40.76291617227864, -73.97266312178581]",3953.465575361971,71,2020-12-01,6.0,10.689510149267738,11,2.451148656724422,8.5,7.0,11
2987,O3687,Waiting,3055,86400,86400,40.78930361025237,-73.98042945856129,40.78069620737428,-73.98834401933348,892a1008867ffff,892a1008b13ffff,"[40.78930361025237, -73.98042945856129]","[40.78069620737428, -73.98834401933348]",1557.5156168269623,28,2020-12-01,6.0,7.0,4,0.9656596824327168,6.0,7.0,4
2988,O5806,Waiting,3055,86400,86400,40.75796383900538,-73.96863213177991,40.76280444799161,-73.97080539478448,892a100d6abffff,892a100d613ffff,"[40.75796383900538, -73.96863213177991]","[40.76280444799161, -73.97080539478448]",706.7708912362347,12,2020-12-01,7.0,7.0,2,0.4381979525664655,6.0,7.0,2
2989,O3803,Waiting,3055,86400,86400,40.77408262594978,-73.98479145057996,40.79616772666996,-73.95174216691984,892a1008b33ffff,892a1008d73ffff,"[40.77408262594978, -73.98479145057996]","[40.79616772666996, -73.95174216691984]",5294.606716063927,95,2020-12-01,5.0,13.54464828692936,15,3.282656163959635,10.5,8.5,15
2990,O4991,Waiting,3056,86400,86400,40.779586277059295,-73.95385463663266,40.7058998779617,-74.0047030156473,892a1008917ffff,892a1072887ffff,"[40.779586277059295, -73.95385463663266]","[40.7058998779617, -74.0047030156473]",11925.114927568326,214,2020-12-01,5.0,27.73874969641163,35,7.393571255092361,20.5,16.5,35
2991,O6311,Waiting,3056,86400,86400,40.76267693031642,-73.96633139809094,40.72380658257057,-74.00942381945237,892a100d68fffff,892a1072c47ffff,"[40.76267693031642, -73.96633139809094]","[40.72380658257057, -74.00942381945237]",7730.031891966912,139,2020-12-01,5.0,18.9870846027841,23,4.792619773019485,14.5,11.700000000000001,23
2992,O1362918,Waiting,3056,86400,86400,40.78365883732726,-73.95614422197134,40.78352176439014,-73.97963170808903,892a1008913ffff,892a1008b83ffff,"[40.78365883732726, -73.95614422197134]","[40.78352176439014, -73.97963170808903]",3128.5864275902104,56,2020-12-01,7.0,9.094516273935378,9,1.9397235851059305,7.5,7.0,9
2993,O5432,Waiting,3056,86400,86400,40.787116381536855,-73.96928970679929,40.75139887358157,-73.97948109952867,892a1008827ffff,892a100d667ffff,"[40.787116381536855, -73.96928970679929]","[40.751398873581564, -73.97948109952867]",4947.451923629172,89,2020-12-01,3.0,12.81798533713765,14,3.0674201926500864,10.0,8.100000000000001,14
2994,O5915,Waiting,3056,86400,86400,40.77571460512711,-73.95572992938385,40.73625907005979,-73.97564827948072,892a1008933ffff,892a100d2a7ffff,"[40.77571460512711, -73.95572992938385]","[40.73625907005979, -73.97564827948072]",5887.198785575255,105,2020-12-01,6.0,14.887610682349152,17,3.650063247056658,11.5,9.3,17
2995,O5479,Waiting,3056,86400,86400,40.78348302346663,-73.95574236944495,40.76423762457759,-73.97145409215365,892a1008913ffff,892a100d613ffff,"[40.78348302346663, -73.95574236944495]","[40.76423762457759, -73.97145409215365]",3309.272464923091,59,2020-12-01,5.0,9.290560624441554,9,2.0517489282523163,7.5,7.0,9
2996,O4195,Waiting,3056,86400,86400,40.790324386021325,-73.96622122802195,40.74521553993291,-73.98409056282536,892a1008837ffff,892a100d213ffff,"[40.790324386021325, -73.96622122802195]","[40.74521553993291, -73.98409056282536]",6462.76890589987,116,2020-12-01,5.0,16.21210426290136,19,4.00691672165792,12.5,10.100000000000001,19
2997,O3776,Waiting,3056,86400,86400,40.737586518447074,-73.97449204843966,40.79940431604246,-73.96994931178139,892a100d2a7ffff,892a1008817ffff,"[40.737586518447074, -73.97449204843966]","[40.79940431604246, -73.96994931178139]",8256.333590219529,148,2020-12-01,4.0,19.908121945388185,24,5.118926825936107,15.0,12.100000000000001,24
2998,O5578,Waiting,3056,86400,86400,40.78062087675713,-73.97854583585736,40.79587902594295,-73.97546407343808,892a1008b87ffff,892a100880fffff,"[40.78062087675713, -73.97854583585736]","[40.79587902594295, -73.97546407343808]",2073.425514527936,37,2020-12-01,5.0,7.0,6,1.2855238190073202,6.0,7.0,6
2999,O5304,Waiting,3056,86400,86400,40.75111069397683,-73.99414415177773,40.7523011294761,-73.99903885782456,892a100d2cbffff,892a1072523ffff,"[40.75111069397683, -73.99414415177773]","[40.7523011294761, -73.99903885782456]",670.980162251981,12,2020-12-01,6.0,7.0,2,0.4160077005962282,6.0,7.0,2
3000,O7941,Waiting,3056,86400,86400,40.752797167876444,-73.98968479413791,40.74558132891429,-73.98846880033746,892a100d2d3ffff,892a100d21bffff,"[40.752797167876444, -73.98968479413791]","[40.74558132891429, -73.98846880033746]",974.7016177203932,17,2020-12-01,6.0,7.0,2,0.6043150029866438,6.0,7.0,2
3001,O4453,Waiting,3056,86400,86400,40.77261308994469,-73.9908642038944,40.76405230586414,-73.99814362514633,892a1008b2bffff,892a107258fffff,"[40.772613089944684, -73.9908642038944]","[40.76405230586414, -73.99814362514633]",1496.8088729350377,26,2020-12-01,6.0,7.0,4,0.9280215012197234,6.0,7.0,4
3002,O6414,Waiting,3056,86400,86400,40.77379678439453,-73.95376462566689,40.78033660531358,-73.94646236591932,892a1008933ffff,892a10089b3ffff,"[40.77379678439453, -73.95376462566689]","[40.78033660531358, -73.94646236591932]",1305.7150729274797,23,2020-12-01,5.0,7.0,3,0.8095433452150375,6.0,7.0,3
3003,O6407,Waiting,3056,86400,86400,40.75162879049213,-73.99311986288797,40.76167907608626,-73.98905387442557,892a100d2dbffff,892a100d64bffff,"[40.751628790492134, -73.99311986288797]","[40.76167907608626, -73.98905387442557]",1444.102423175618,25,2020-12-01,5.0,7.0,4,0.8953435023688833,6.0,7.0,4
3004,O4377,Waiting,3057,86400,86400,40.74279679546813,-73.9819101541479,40.77043912347995,-73.96172207626533,892a100d217ffff,892a100892bffff,"[40.742796795468124, -73.9819101541479]","[40.77043912347995, -73.96172207626533]",4559.36573481662,82,2020-12-01,4.0,12.046911822276032,13,2.826806755586304,9.5,7.7,13
3005,O4144,Waiting,3057,86400,86400,40.78715969008755,-73.94746367970815,40.7546145295053,-73.9637350110607,892a1008993ffff,892a100d6afffff,"[40.78715969008755, -73.94746367970815]","[40.754614529505304, -73.9637350110607]",4846.620151725197,87,2020-12-01,5.0,12.70858286462184,14,3.004904494069622,10.0,8.100000000000001,14
3006,O4214,Waiting,3057,86400,86400,40.75344910894925,-73.97593516723424,40.73029118642522,-73.98405661672541,892a100d62bffff,892a100d227ffff,"[40.75344910894925, -73.97593516723424]","[40.73029118642522, -73.98405661672541]",3268.8249334963284,58,2020-12-01,3.0,9.246675052843516,9,2.026671458767724,7.5,7.0,9
3007,O5978,Waiting,3057,86400,86400,40.75094379347542,-73.98788110364362,40.745205667554686,-73.97601820506804,892a100d2d3ffff,892a100d287ffff,"[40.75094379347542, -73.98788110364362]","[40.745205667554686, -73.97601820506804]",1755.2831563791249,31,2020-12-01,4.0,7.0,5,1.0882755569550575,6.0,7.0,5
3008,O4787,Waiting,3057,86400,86400,40.77644786021263,-73.94767130799708,40.78919687609679,-73.97263263232757,892a10089a3ffff,892a1008823ffff,"[40.77644786021263, -73.94767130799708]","[40.78919687609679, -73.97263263232757]",3733.415936502742,67,2020-12-01,7.0,10.450756291105474,11,2.3147178806317,8.5,7.0,11
3009,O4291,Waiting,3057,86400,86400,40.73307011196242,-74.00522219602728,40.76070252842595,-73.97887436431739,892a1072cdbffff,892a100d60bffff,"[40.73307011196242, -74.00522219602728]","[40.76070252842595, -73.97887436431739]",5085.656720768626,91,2020-12-01,5.0,13.317937542033958,15,3.153107166876548,10.5,8.5,15
3010,O6040,Waiting,3057,86400,86400,40.774947452640326,-73.97936095096414,40.77415741468092,-73.9857979746205,892a1008bafffff,892a1008b33ffff,"[40.774947452640326, -73.97936095096414]","[40.77415741468092, -73.9857979746205]",863.8452199037451,15,2020-12-01,5.0,7.0,2,0.535584036340322,6.0,7.0,2
3011,O5868,Waiting,3057,86400,86400,40.76591485798986,-73.95212023013217,40.73048464358619,-74.0017485894994,892a100d453ffff,892a1072cd7ffff,"[40.76591485798986, -73.95212023013217]","[40.73048464358619, -74.0017485894994]",8122.223358613541,146,2020-12-01,4.0,19.76261234409569,24,5.035778482340395,15.0,12.100000000000001,24
3012,O6442,Waiting,3057,86400,86400,40.76360878646257,-73.97713933225053,40.74234273520203,-74.00173133132488,892a100d61bffff,892a100d24fffff,"[40.76360878646257, -73.97713933225053]","[40.74234273520203, -74.00173133132488]",4330.559910405238,77,2020-12-01,7.0,11.448657502789684,12,2.684947144451248,9.0,7.300000000000001,12
3013,O5576,Waiting,3057,86400,86400,40.71436006612272,-74.00994003711322,40.74847322529492,-73.9685719920407,892a1072c67ffff,892a100d05bffff,"[40.714360066122715, -74.00994003711322]","[40.74847322529492, -73.9685719920407]",7142.082623487266,128,2020-12-01,4.0,17.64915964648368,21,4.428091226562104,13.5,10.9,21
3014,O4855,Waiting,3057,86400,86400,40.73080350666234,-73.9941744362046,40.73330893643713,-73.99850792145271,892a1072c9bffff,892a100d26fffff,"[40.73080350666234, -73.9941744362046]","[40.73330893643713, -73.99850792145271]",666.7491317367334,12,2020-12-01,5.0,7.0,2,0.4133844616767747,6.0,7.0,2
3015,O4253,Waiting,3057,86400,86400,40.74698971439277,-73.99204887673855,40.75346476640687,-73.97917004685438,892a100d2cfffff,892a100d667ffff,"[40.74698971439277, -73.99204887673855]","[40.75346476640687, -73.97917004685438]",1920.070297073371,34,2020-12-01,4.0,7.0,5,1.19044358418549,6.0,7.0,5
